consumer_number,family_members,working_members,ages,units_consumed,cost_per_unit,usage_hours,Power_Rating_W,Units_Consumed_Per_Hour_kWh,Base Tariff (cents/kWh),Final Per Unit Cost (cents/kWh),max_length,appliance_name_encoded,location_encoded,name_encoded,email_encoded,password_encoded,month_encoded,energy_consumption
63241,4,1,53,492,8,12.8,950,0.95,14.51,20.77,4,3,8,165,195,374,2,3936
63241,4,1,53,492,8,9.7,950,0.95,14.51,20.77,4,0,8,165,195,374,2,3936
63304,4,0,24,266,10,15.5,646.25,0.64625,13.99,18.57,5,10,9,173,155,428,6,2660
63304,4,0,24,266,10,17.5,646.25,0.64625,13.99,18.57,5,1,9,173,155,428,6,2660
63304,4,0,24,266,10,7.3,646.25,0.64625,13.99,18.57,5,2,9,173,155,428,6,2660
63304,4,0,24,266,10,19.6,646.25,0.64625,13.99,18.57,5,15,9,173,155,428,6,2660
63304,4,0,24,266,10,13.3,646.25,0.64625,13.99,18.57,5,0,9,173,155,428,6,2660
63311,4,4,37,906,4,4.9,530,0.53,8.09,6.3,3,15,0,385,435,840,7,3624
63311,4,4,37,906,4,7.2,530,0.53,8.09,6.3,3,5,0,385,435,840,7,3624
63311,4,4,37,906,4,24,530,0.53,8.09,6.3,3,0,0,385,435,840,7,3624
63434,3,2,55,380,10,19,718.75,0.71875,12.38819176,13.37575637,4,9,1,412,445,900,5,3800
63434,3,2,55,380,10,0.9,718.75,0.71875,12.38819176,13.37575637,4,13,1,412,445,900,5,3800
63434,3,2,55,380,10,20,718.75,0.71875,12.38819176,13.37575637,4,1,1,412,445,900,5,3800
63434,3,2,55,380,10,14.4,718.75,0.71875,12.38819176,13.37575637,4,7,1,412,445,900,5,3800
63595,3,0,30,251,10,11.8,1233.333333,1.233333333,12.38819176,13.37575637,3,3,1,673,718,460,9,2510
63595,3,0,30,251,10,16.4,1233.333333,1.233333333,12.38819176,13.37575637,3,6,1,673,718,460,9,2510
63595,3,0,30,251,10,19.1,1233.333333,1.233333333,12.38819176,13.37575637,3,9,1,673,718,460,9,2510
63612,1,0,10,442,5,12.2,584,0.584,7.58,4.46,5,12,5,670,725,205,9,2210
63612,1,0,10,442,5,9.4,584,0.584,7.58,4.46,5,5,5,670,725,205,9,2210
63612,1,0,10,442,5,18.3,584,0.584,7.58,4.46,5,10,5,670,725,205,9,2210
63612,1,0,10,442,5,22.5,584,0.584,7.58,4.46,5,9,5,670,725,205,9,2210
63612,1,0,10,442,5,3.5,584,0.584,7.58,4.46,5,4,5,670,725,205,9,2210
63627,2,0,59,226,6,13.7,550,0.55,7.58,4.46,3,13,5,682,726,556,2,1356
63627,2,0,59,226,6,10.4,550,0.55,7.58,4.46,3,15,5,682,726,556,2,1356
63627,2,0,59,226,6,18.8,550,0.55,7.58,4.46,3,0,5,682,726,556,2,1356
63657,4,0,33,623,8,11.2,900,0.9,8.09,6.3,2,11,0,229,238,624,6,4984
63657,4,0,33,623,8,14.4,900,0.9,8.09,6.3,2,4,0,229,238,624,6,4984
63829,7,4,43,992,10,14,605,0.605,16.94,18.06,2,9,11,181,156,212,3,9920
63829,7,4,43,992,10,13.3,605,0.605,16.94,18.06,2,10,11,181,156,212,3,9920
63909,6,4,46,381,5,22,618.75,0.61875,12.38819176,13.37575637,4,11,4,5,76,59,5,1905
63909,6,4,46,381,5,14.5,618.75,0.61875,12.38819176,13.37575637,4,7,4,5,76,59,5,1905
63909,6,4,46,381,5,6.4,618.75,0.61875,12.38819176,13.37575637,4,13,4,5,76,59,5,1905
63909,6,4,46,381,5,13.2,618.75,0.61875,12.38819176,13.37575637,4,17,4,5,76,59,5,1905
64115,6,0,65,142,8,8.2,553.3333333,0.553333333,16.94,18.06,5,1,11,87,111,569,3,1136
64115,6,0,65,142,8,2.8,553.3333333,0.553333333,16.94,18.06,5,4,11,87,111,569,3,1136
64115,6,0,65,142,8,21,553.3333333,0.553333333,16.94,18.06,5,10,11,87,111,569,3,1136
64115,6,0,65,142,8,16.2,553.3333333,0.553333333,16.94,18.06,5,12,11,87,111,569,3,1136
64115,6,0,65,142,8,20,553.3333333,0.553333333,16.94,18.06,5,0,11,87,111,569,3,1136
64147,8,5,54,993,6,18.9,96.25,0.09625,19.88,20.71,4,13,7,798,877,505,10,5958
64147,8,5,54,993,6,5.5,96.25,0.09625,19.88,20.71,4,7,7,798,877,505,10,5958
64147,8,5,54,993,6,7.6,96.25,0.09625,19.88,20.71,4,5,7,798,877,505,10,5958
64147,8,5,54,993,6,24,96.25,0.09625,19.88,20.71,4,12,7,798,877,505,10,5958
64184,1,0,26,885,7,8.3,87.5,0.0875,12.38819176,13.37575637,2,7,2,175,177,227,5,6195
64184,1,0,26,885,7,7.5,87.5,0.0875,12.38819176,13.37575637,2,13,2,175,177,227,5,6195
64200,1,0,28,581,5,22.5,766.6666667,0.766666667,12.38819176,13.37575637,3,15,10,322,344,812,3,2905
64200,1,0,28,581,5,1.6,766.6666667,0.766666667,12.38819176,13.37575637,3,13,10,322,344,812,3,2905
64200,1,0,28,581,5,12.4,766.6666667,0.766666667,12.38819176,13.37575637,3,14,10,322,344,812,3,2905
64276,8,2,41,456,9,9.8,1100,1.1,12.38819176,13.37575637,2,9,13,846,953,107,0,4104
64276,8,2,41,456,9,14.3,1100,1.1,12.38819176,13.37575637,2,3,13,846,953,107,0,4104
64290,5,5,42,515,8,18.8,1075,1.075,7.58,4.46,2,16,5,549,580,746,3,4120
64290,5,5,42,515,8,16.5,1075,1.075,7.58,4.46,2,1,5,549,580,746,3,4120
64317,8,1,44,729,6,14.1,128.3333333,0.128333333,8.09,6.3,3,2,0,147,175,137,11,4374
64317,8,1,44,729,6,22.6,128.3333333,0.128333333,8.09,6.3,3,10,0,147,175,137,11,4374
64317,8,1,44,729,6,17.1,128.3333333,0.128333333,8.09,6.3,3,11,0,147,175,137,11,4374
64317,3,2,47,110,6,16.3,603.3333333,0.603333333,10.98,14.63,4,10,3,624,641,800,0,660
64317,3,2,47,110,6,22.1,603.3333333,0.603333333,10.98,14.63,4,11,3,624,641,800,0,660
64317,3,2,47,110,6,3,603.3333333,0.603333333,10.98,14.63,4,1,3,624,641,800,0,660
64317,3,2,47,110,6,12.9,603.3333333,0.603333333,10.98,14.63,4,0,3,624,641,800,0,660
64439,6,4,39,180,6,4.4,1500,1.5,12.38819176,13.37575637,4,6,13,551,574,919,11,1080
64439,6,4,39,180,6,8.6,1500,1.5,12.38819176,13.37575637,4,1,13,551,574,919,11,1080
64439,6,4,39,180,6,10.8,1500,1.5,12.38819176,13.37575637,4,4,13,551,574,919,11,1080
64439,6,4,39,180,6,5.6,1500,1.5,12.38819176,13.37575637,4,0,13,551,574,919,11,1080
64460,1,1,49,788,5,12.3,553.3333333,0.553333333,14.51,20.77,5,12,8,359,363,604,7,3940
64460,1,1,49,788,5,2.1,553.3333333,0.553333333,14.51,20.77,5,4,8,359,363,604,7,3940
64460,1,1,49,788,5,2.8,553.3333333,0.553333333,14.51,20.77,5,8,8,359,363,604,7,3940
64460,1,1,49,788,5,18.3,553.3333333,0.553333333,14.51,20.77,5,0,8,359,363,604,7,3940
64460,1,1,49,788,5,6.8,553.3333333,0.553333333,14.51,20.77,5,0,8,359,363,604,7,3940
64482,6,0,54,339,7,3.8,475,0.475,13.99,18.57,5,14,9,267,278,710,0,2373
64482,6,0,54,339,7,11.5,475,0.475,13.99,18.57,5,12,9,267,278,710,0,2373
64482,6,0,54,339,7,2.9,475,0.475,13.99,18.57,5,7,9,267,278,710,0,2373
64482,6,0,54,339,7,6.5,475,0.475,13.99,18.57,5,9,9,267,278,710,0,2373
64482,6,0,54,339,7,23,475,0.475,13.99,18.57,5,0,9,267,278,710,0,2373
64543,4,1,60,386,7,16.9,625,0.625,12.38819176,13.37575637,4,7,13,357,389,603,4,2702
64543,4,1,60,386,7,1.5,625,0.625,12.38819176,13.37575637,4,11,13,357,389,603,4,2702
64543,4,1,60,386,7,17.1,625,0.625,12.38819176,13.37575637,4,1,13,357,389,603,4,2702
64543,4,1,60,386,7,6.7,625,0.625,12.38819176,13.37575637,4,0,13,357,389,603,4,2702
64715,1,1,21,189,9,8.2,658.75,0.65875,10.18,7.99,5,3,6,932,999,557,6,1701
64715,1,1,21,189,9,17.2,658.75,0.65875,10.18,7.99,5,6,6,932,999,557,6,1701
64715,1,1,21,189,9,2.5,658.75,0.65875,10.18,7.99,5,5,6,932,999,557,6,1701
64715,1,1,21,189,9,9.9,658.75,0.65875,10.18,7.99,5,2,6,932,999,557,6,1701
64715,1,1,21,189,9,16.7,658.75,0.65875,10.18,7.99,5,0,6,932,999,557,6,1701
64789,7,3,37,472,10,18.4,35,0.035,10.18,7.99,2,10,6,338,390,63,9,4720
64789,7,3,37,472,10,8.6,35,0.035,10.18,7.99,2,5,6,338,390,63,9,4720
64897,7,5,46,528,8,16.3,650,0.65,16.94,18.06,2,16,11,871,951,745,7,4224
64897,7,5,46,528,8,22.7,650,0.65,16.94,18.06,2,0,11,871,951,745,7,4224
64947,2,1,64,693,8,20.1,1250,1.25,12.38819176,13.37575637,2,6,10,71,60,988,3,5544
64947,2,1,64,693,8,21.9,1250,1.25,12.38819176,13.37575637,2,15,10,71,60,988,3,5544
65062,4,1,30,610,7,17.9,533.3333333,0.533333333,12.38819176,13.37575637,3,14,1,264,293,633,0,4270
65062,4,1,30,610,7,5.8,533.3333333,0.533333333,12.38819176,13.37575637,3,13,1,264,293,633,0,4270
65062,4,1,30,610,7,20.8,533.3333333,0.533333333,12.38819176,13.37575637,3,11,1,264,293,633,0,4270
65083,4,0,32,575,10,16,155,0.155,10.18,7.99,3,11,6,821,890,826,0,5750
65083,4,0,32,575,10,15,155,0.155,10.18,7.99,3,8,6,821,890,826,0,5750
65083,4,0,32,575,10,10.4,155,0.155,10.18,7.99,3,10,6,821,890,826,0,5750
65089,1,1,50,530,9,23.5,772,0.772,16.94,18.06,5,15,11,916,989,329,11,4770
65089,1,1,50,530,9,23.8,772,0.772,16.94,18.06,5,6,11,916,989,329,11,4770
65089,1,1,50,530,9,8.8,772,0.772,16.94,18.06,5,10,11,916,989,329,11,4770
65089,1,1,50,530,9,23.9,772,0.772,16.94,18.06,5,12,11,916,989,329,11,4770
65089,1,1,50,530,9,10.5,772,0.772,16.94,18.06,5,9,11,916,989,329,11,4770
65206,4,4,41,113,7,14.6,852,0.852,12.38819176,13.37575637,5,16,4,907,972,94,0,791
65206,4,4,41,113,7,9,852,0.852,12.38819176,13.37575637,5,8,4,907,972,94,0,791
65206,4,4,41,113,7,15,852,0.852,12.38819176,13.37575637,5,6,4,907,972,94,0,791
65206,4,4,41,113,7,7.2,852,0.852,12.38819176,13.37575637,5,17,4,907,972,94,0,791
65206,4,4,41,113,7,18.8,852,0.852,12.38819176,13.37575637,5,13,4,907,972,94,0,791
65300,2,0,68,776,7,3.5,1287.5,1.2875,6.47,5.94,4,16,12,526,616,489,2,5432
65300,2,0,68,776,7,6.9,1287.5,1.2875,6.47,5.94,4,17,12,526,616,489,2,5432
65300,2,0,68,776,7,0.8,1287.5,1.2875,6.47,5.94,4,15,12,526,616,489,2,5432
65300,2,0,68,776,7,17.9,1287.5,1.2875,6.47,5.94,4,1,12,526,616,489,2,5432
65335,8,7,29,971,8,22.7,927.5,0.9275,6.47,5.94,4,1,12,146,222,878,5,7768
65335,8,7,29,971,8,0.7,927.5,0.9275,6.47,5.94,4,17,12,146,222,878,5,7768
65335,8,7,29,971,8,21.7,927.5,0.9275,6.47,5.94,4,5,12,146,222,878,5,7768
65335,8,7,29,971,8,22.6,927.5,0.9275,6.47,5.94,4,12,12,146,222,878,5,7768
65430,6,4,27,562,9,15.6,505,0.505,19.88,20.71,4,10,7,930,992,575,7,5058
65430,6,4,27,562,9,18.5,505,0.505,19.88,20.71,4,3,7,930,992,575,7,5058
65430,6,4,27,562,9,11.1,505,0.505,19.88,20.71,4,0,7,930,992,575,7,5058
65430,6,4,27,562,9,7.7,505,0.505,19.88,20.71,4,0,7,930,992,575,7,5058
65560,7,7,36,892,10,17.2,755,0.755,10.18,7.99,2,4,6,552,591,313,11,8920
65560,7,7,36,892,10,18.7,755,0.755,10.18,7.99,2,10,6,552,591,313,11,8920
65561,5,4,38,747,4,16.3,1170,1.17,7.58,4.46,4,4,5,474,532,279,8,2988
65561,5,4,38,747,4,15.7,1170,1.17,7.58,4.46,4,17,5,474,532,279,8,2988
65561,5,4,38,747,4,13.8,1170,1.17,7.58,4.46,4,10,5,474,532,279,8,2988
65561,5,4,38,747,4,3.2,1170,1.17,7.58,4.46,4,6,5,474,532,279,8,2988
65707,8,3,36,481,5,13.7,590,0.59,12.38819176,13.37575637,5,12,2,425,486,563,4,2405
65707,8,3,36,481,5,7.8,590,0.59,12.38819176,13.37575637,5,9,2,425,486,563,4,2405
65707,8,3,36,481,5,0.7,590,0.59,12.38819176,13.37575637,5,3,2,425,486,563,4,2405
65707,8,3,36,481,5,10.3,590,0.59,12.38819176,13.37575637,5,10,2,425,486,563,4,2405
65707,8,3,36,481,5,14.1,590,0.59,12.38819176,13.37575637,5,8,2,425,486,563,4,2405
65838,7,6,28,761,10,17.7,780,0.78,16.94,18.06,2,5,11,40,30,822,2,7610
65838,7,6,28,761,10,15.3,780,0.78,16.94,18.06,2,1,11,40,30,822,2,7610
65859,8,0,59,344,5,5.1,925,0.925,10.18,7.99,4,4,6,512,550,540,6,1720
65859,8,0,59,344,5,16.5,925,0.925,10.18,7.99,4,6,6,512,550,540,6,1720
65859,8,0,59,344,5,8.8,925,0.925,10.18,7.99,4,7,6,512,550,540,6,1720
65859,8,0,59,344,5,12.7,925,0.925,10.18,7.99,4,14,6,512,550,540,6,1720
66105,5,5,38,440,8,10.2,637.5,0.6375,8.09,6.3,3,14,0,243,251,190,0,3520
66105,5,5,38,440,8,1.6,637.5,0.6375,8.09,6.3,3,2,0,243,251,190,0,3520
66105,5,5,38,440,8,2.2,637.5,0.6375,8.09,6.3,3,7,0,243,251,190,0,3520
66148,5,1,46,635,9,13.7,296.25,0.29625,12.38819176,13.37575637,5,2,1,17,47,612,6,5715
66148,5,1,46,635,9,1.4,296.25,0.29625,12.38819176,13.37575637,5,8,1,17,47,612,6,5715
66148,5,1,46,635,9,7.9,296.25,0.29625,12.38819176,13.37575637,5,15,1,17,47,612,6,5715
66148,5,1,46,635,9,13.4,296.25,0.29625,12.38819176,13.37575637,5,13,1,17,47,612,6,5715
66148,5,1,46,635,9,8.1,296.25,0.29625,12.38819176,13.37575637,5,10,1,17,47,612,6,5715
66213,3,3,31,849,7,8.1,575,0.575,12.38819176,13.37575637,3,7,10,235,271,33,0,5943
66213,3,3,31,849,7,21.8,575,0.575,12.38819176,13.37575637,3,4,10,235,271,33,0,5943
66213,3,3,31,849,7,11.6,575,0.575,12.38819176,13.37575637,3,12,10,235,271,33,0,5943
66353,3,0,58,893,5,16.2,825,0.825,16.94,18.06,3,1,11,128,149,833,8,4465
66353,3,0,58,893,5,6,825,0.825,16.94,18.06,3,6,11,128,149,833,8,4465
66353,3,0,58,893,5,8.7,825,0.825,16.94,18.06,3,12,11,128,149,833,8,4465
66375,3,0,69,972,7,9.3,646.25,0.64625,19.88,20.71,5,10,7,233,250,955,7,6804
66375,3,0,69,972,7,10.4,646.25,0.64625,19.88,20.71,5,2,7,233,250,955,7,6804
66375,3,0,69,972,7,11.4,646.25,0.64625,19.88,20.71,5,3,7,233,250,955,7,6804
66375,3,0,69,972,7,20.4,646.25,0.64625,19.88,20.71,5,4,7,233,250,955,7,6804
66375,3,0,69,972,7,19.9,646.25,0.64625,19.88,20.71,5,0,7,233,250,955,7,6804
66410,2,2,30,760,5,1.3,1170,1.17,10.98,14.63,3,10,3,339,378,414,2,3800
66410,2,2,30,760,5,11.6,1170,1.17,10.98,14.63,3,1,3,339,378,414,2,3800
66410,2,2,30,760,5,10.9,1170,1.17,10.98,14.63,3,17,3,339,378,414,2,3800
66576,4,1,39,608,8,1.1,605,0.605,16.94,18.06,2,8,11,648,671,854,10,4864
66576,4,1,39,608,8,22.3,605,0.605,16.94,18.06,2,9,11,648,671,854,10,4864
66577,5,1,41,939,5,14.8,536.6666667,0.536666667,12.38819176,13.37575637,3,10,1,712,756,179,2,4695
66577,5,1,41,939,5,16,536.6666667,0.536666667,12.38819176,13.37575637,3,6,1,712,756,179,2,4695
66577,5,1,41,939,5,16.7,536.6666667,0.536666667,12.38819176,13.37575637,3,13,1,712,756,179,2,4695
66742,2,2,51,209,8,16.1,1400,1.4,12.38819176,13.37575637,3,15,10,468,478,194,1,1672
66742,2,2,51,209,8,4.5,1400,1.4,12.38819176,13.37575637,3,17,10,468,478,194,1,1672
66742,2,2,51,209,8,2.1,1400,1.4,12.38819176,13.37575637,3,9,10,468,478,194,1,1672
66824,7,3,45,177,7,9.8,453.3333333,0.453333333,7.58,4.46,4,8,5,104,130,757,1,1239
66824,7,3,45,177,7,18.9,453.3333333,0.453333333,7.58,4.46,4,9,5,104,130,757,1,1239
66824,7,3,45,177,7,20.1,453.3333333,0.453333333,7.58,4.46,4,12,5,104,130,757,1,1239
66824,7,3,45,177,7,20.7,453.3333333,0.453333333,7.58,4.46,4,0,5,104,130,757,1,1239
66839,4,3,41,493,4,2.9,917,0.917,16.94,18.06,5,17,11,618,669,463,5,1972
66839,4,3,41,493,4,8.9,917,0.917,16.94,18.06,5,8,11,618,669,463,5,1972
66839,4,3,41,493,4,22,917,0.917,16.94,18.06,5,1,11,618,669,463,5,1972
66839,4,3,41,493,4,9.8,917,0.917,16.94,18.06,5,7,11,618,669,463,5,1972
66839,4,3,41,493,4,11.1,917,0.917,16.94,18.06,5,3,11,618,669,463,5,1972
66909,3,1,43,501,6,23.9,1250,1.25,19.88,20.71,5,1,7,8,35,685,11,3006
66909,3,1,43,501,6,9.1,1250,1.25,19.88,20.71,5,4,7,8,35,685,11,3006
66909,3,1,43,501,6,23.6,1250,1.25,19.88,20.71,5,6,7,8,35,685,11,3006
66909,3,1,43,501,6,23.3,1250,1.25,19.88,20.71,5,15,7,8,35,685,11,3006
66909,3,1,43,501,6,18.7,1250,1.25,19.88,20.71,5,0,7,8,35,685,11,3006
66952,6,2,54,624,9,18.6,577,0.577,12.38819176,13.37575637,5,2,1,496,519,168,11,5616
66952,6,2,54,624,9,0.6,577,0.577,12.38819176,13.37575637,5,6,1,496,519,168,11,5616
66952,6,2,54,624,9,6.8,577,0.577,12.38819176,13.37575637,5,9,1,496,519,168,11,5616
66952,6,2,54,624,9,20.1,577,0.577,12.38819176,13.37575637,5,10,1,496,519,168,11,5616
66952,6,2,54,624,9,13.5,577,0.577,12.38819176,13.37575637,5,13,1,496,519,168,11,5616
66977,2,0,49,579,7,4.6,637.5,0.6375,13.99,18.57,2,2,9,808,862,661,0,4053
66977,2,0,49,579,7,9.7,637.5,0.6375,13.99,18.57,2,9,9,808,862,661,0,4053
67087,5,4,35,823,10,14,1233.333333,1.233333333,7.58,4.46,4,3,5,293,301,940,7,8230
67087,5,4,35,823,10,12.5,1233.333333,1.233333333,7.58,4.46,4,14,5,293,301,940,7,8230
67087,5,4,35,823,10,18.4,1233.333333,1.233333333,7.58,4.46,4,6,5,293,301,940,7,8230
67087,5,4,35,823,10,1,1233.333333,1.233333333,7.58,4.46,4,9,5,293,301,940,7,8230
67106,3,1,67,639,8,1.1,261.6666667,0.261666667,13.99,18.57,3,7,9,288,326,907,10,5112
67106,3,1,67,639,8,20.5,261.6666667,0.261666667,13.99,18.57,3,5,9,288,326,907,10,5112
67106,3,1,67,639,8,17.9,261.6666667,0.261666667,13.99,18.57,3,16,9,288,326,907,10,5112
67273,4,4,31,359,8,17.5,381.25,0.38125,10.18,7.99,4,12,6,553,557,764,6,2872
67273,4,4,31,359,8,7.5,381.25,0.38125,10.18,7.99,4,15,6,553,557,764,6,2872
67273,4,4,31,359,8,4.7,381.25,0.38125,10.18,7.99,4,2,6,553,557,764,6,2872
67273,4,4,31,359,8,0.8,381.25,0.38125,10.18,7.99,4,11,6,553,557,764,6,2872
67466,7,7,33,876,5,13.8,827.5,0.8275,8.09,6.3,5,17,0,839,858,68,7,4380
67466,7,7,33,876,5,11.1,827.5,0.8275,8.09,6.3,5,10,0,839,858,68,7,4380
67466,7,7,33,876,5,8.4,827.5,0.8275,8.09,6.3,5,14,0,839,858,68,7,4380
67466,7,7,33,876,5,23.2,827.5,0.8275,8.09,6.3,5,8,0,839,858,68,7,4380
67466,7,7,33,876,5,23.5,827.5,0.8275,8.09,6.3,5,13,0,839,858,68,7,4380
67662,7,1,43,487,7,23.3,940,0.94,10.18,7.99,5,9,6,779,799,774,4,3409
67662,7,1,43,487,7,5.4,940,0.94,10.18,7.99,5,5,6,779,799,774,4,3409
67662,7,1,43,487,7,5.6,940,0.94,10.18,7.99,5,1,6,779,799,774,4,3409
67662,7,1,43,487,7,7.1,940,0.94,10.18,7.99,5,3,6,779,799,774,4,3409
67662,7,1,43,487,7,6.6,940,0.94,10.18,7.99,5,0,6,779,799,774,4,3409
67988,6,2,43,303,9,11.1,430,0.43,10.98,14.63,4,12,3,796,900,465,5,2727
67988,6,2,43,303,9,1,430,0.43,10.98,14.63,4,5,3,796,900,465,5,2727
67988,6,2,43,303,9,11.1,430,0.43,10.98,14.63,4,4,3,796,900,465,5,2727
67988,6,2,43,303,9,0.9,430,0.43,10.98,14.63,4,10,3,796,900,465,5,2727
68135,6,4,33,192,10,4.8,1100,1.1,12.38819176,13.37575637,3,14,4,123,141,671,2,1920
68135,6,4,33,192,10,1.3,1100,1.1,12.38819176,13.37575637,3,15,4,123,141,671,2,1920
68135,6,4,33,192,10,23.9,1100,1.1,12.38819176,13.37575637,3,0,4,123,141,671,2,1920
68236,1,1,41,365,10,11.1,858.3333333,0.858333333,8.09,6.3,3,2,0,318,328,647,7,3650
68236,1,1,41,365,10,6.5,858.3333333,0.858333333,8.09,6.3,3,3,0,318,328,647,7,3650
68236,1,1,41,365,10,1.8,858.3333333,0.858333333,8.09,6.3,3,4,0,318,328,647,7,3650
68253,3,1,33,966,7,4.5,718.75,0.71875,12.38819176,13.37575637,5,3,4,140,179,435,10,6762
68253,3,1,33,966,7,22,718.75,0.71875,12.38819176,13.37575637,5,6,4,140,179,435,10,6762
68253,3,1,33,966,7,14.5,718.75,0.71875,12.38819176,13.37575637,5,2,4,140,179,435,10,6762
68253,3,1,33,966,7,4.9,718.75,0.71875,12.38819176,13.37575637,5,11,4,140,179,435,10,6762
68253,3,1,33,966,7,19.7,718.75,0.71875,12.38819176,13.37575637,5,0,4,140,179,435,10,6762
68438,5,3,35,458,4,9.2,727.5,0.7275,12.38819176,13.37575637,5,4,10,874,915,923,0,1832
68438,5,3,35,458,4,23.7,727.5,0.7275,12.38819176,13.37575637,5,9,10,874,915,923,0,1832
68438,5,3,35,458,4,8,727.5,0.7275,12.38819176,13.37575637,5,5,10,874,915,923,0,1832
68438,5,3,35,458,4,11.9,727.5,0.7275,12.38819176,13.37575637,5,12,10,874,915,923,0,1832
68438,5,3,35,458,4,7.9,727.5,0.7275,12.38819176,13.37575637,5,0,10,874,915,923,0,1832
68457,8,0,57,833,7,19.4,1500,1.5,6.47,5.94,5,3,12,392,424,92,0,5831
68457,8,0,57,833,7,7.3,1500,1.5,6.47,5.94,5,17,12,392,424,92,0,5831
68457,8,0,57,833,7,14.3,1500,1.5,6.47,5.94,5,1,12,392,424,92,0,5831
68457,8,0,57,833,7,18.9,1500,1.5,6.47,5.94,5,0,12,392,424,92,0,5831
68457,8,0,57,833,7,15.1,1500,1.5,6.47,5.94,5,0,12,392,424,92,0,5831
68487,3,2,40,807,6,17.3,407,0.407,12.38819176,13.37575637,5,7,13,797,857,654,2,4842
68487,3,2,40,807,6,16.5,407,0.407,12.38819176,13.37575637,5,16,13,797,857,654,2,4842
68487,3,2,40,807,6,4.3,407,0.407,12.38819176,13.37575637,5,10,13,797,857,654,2,4842
68487,3,2,40,807,6,4.5,407,0.407,12.38819176,13.37575637,5,14,13,797,857,654,2,4842
68487,3,2,40,807,6,10.1,407,0.407,12.38819176,13.37575637,5,13,13,797,857,654,2,4842
68614,8,6,32,567,4,2.4,933.3333333,0.933333333,12.38819176,13.37575637,4,6,10,657,683,57,6,2268
68614,8,6,32,567,4,5,933.3333333,0.933333333,12.38819176,13.37575637,4,15,10,657,683,57,6,2268
68614,8,6,32,567,4,13.4,933.3333333,0.933333333,12.38819176,13.37575637,4,11,10,657,683,57,6,2268
68614,8,6,32,567,4,14.3,933.3333333,0.933333333,12.38819176,13.37575637,4,4,10,657,683,57,6,2268
68685,2,0,16,874,10,2.1,787.5,0.7875,13.99,18.57,2,2,9,108,114,30,11,8740
68685,2,0,16,874,10,11.8,787.5,0.7875,13.99,18.57,2,6,9,108,114,30,11,8740
69069,6,2,64,966,6,14.7,650,0.65,12.38819176,13.37575637,3,11,4,775,801,510,9,5796
69069,6,2,64,966,6,19.3,650,0.65,12.38819176,13.37575637,3,15,4,775,801,510,9,5796
69069,6,2,64,966,6,20.2,650,0.65,12.38819176,13.37575637,3,0,4,775,801,510,9,5796
69125,2,2,32,435,4,10.3,943.75,0.94375,10.98,14.63,4,15,3,828,842,246,1,1740
69125,2,2,32,435,4,3.8,943.75,0.94375,10.98,14.63,4,2,3,828,842,246,1,1740
69125,2,2,32,435,4,18,943.75,0.94375,10.98,14.63,4,9,3,828,842,246,1,1740
69125,2,2,32,435,4,4.6,943.75,0.94375,10.98,14.63,4,4,3,828,842,246,1,1740
69143,8,5,41,454,10,10.5,800,0.8,12.38819176,13.37575637,2,13,10,221,242,47,10,4540
69143,8,5,41,454,10,9.7,800,0.8,12.38819176,13.37575637,2,4,10,221,242,47,10,4540
69164,7,7,35,402,5,22.8,80,0.08,19.88,20.71,2,13,7,324,327,628,11,2010
69164,7,7,35,402,5,16.6,80,0.08,19.88,20.71,2,5,7,324,327,628,11,2010
69344,2,0,54,698,5,23.2,825,0.825,13.99,18.57,2,12,9,619,628,392,11,3490
69344,2,0,54,698,5,1,825,0.825,13.99,18.57,2,1,9,619,628,392,11,3490
69363,3,1,32,214,8,17.2,1250,1.25,6.47,5.94,2,4,12,331,356,324,3,1712
69363,3,1,32,214,8,2.9,1250,1.25,6.47,5.94,2,3,12,331,356,324,3,1712
69414,3,3,26,277,6,8.7,940,0.94,16.94,18.06,5,5,11,700,748,892,6,1662
69414,3,3,26,277,6,9,940,0.94,16.94,18.06,5,6,11,700,748,892,6,1662
69414,3,3,26,277,6,8,940,0.94,16.94,18.06,5,3,11,700,748,892,6,1662
69414,3,3,26,277,6,9.5,940,0.94,16.94,18.06,5,9,11,700,748,892,6,1662
69414,3,3,26,277,6,13.3,940,0.94,16.94,18.06,5,0,11,700,748,892,6,1662
69463,7,5,36,436,5,18.2,1000,1,10.18,7.99,4,6,6,811,874,605,11,2180
69463,7,5,36,436,5,19.8,1000,1,10.18,7.99,4,14,6,811,874,605,11,2180
69463,7,5,36,436,5,3.5,1000,1,10.18,7.99,4,11,6,811,874,605,11,2180
69463,7,5,36,436,5,0.9,1000,1,10.18,7.99,4,0,6,811,874,605,11,2180
69714,7,1,46,138,9,19,240,0.24,12.38819176,13.37575637,5,12,13,262,288,16,0,1242
69714,7,1,46,138,9,6,240,0.24,12.38819176,13.37575637,5,13,13,262,288,16,0,1242
69714,7,1,46,138,9,17.4,240,0.24,12.38819176,13.37575637,5,16,13,262,288,16,0,1242
69714,7,1,46,138,9,15.4,240,0.24,12.38819176,13.37575637,5,5,13,262,288,16,0,1242
69714,7,1,46,138,9,22.9,240,0.24,12.38819176,13.37575637,5,0,13,262,288,16,0,1242
69763,6,5,50,940,8,9,296.25,0.29625,19.88,20.71,4,7,7,810,839,901,11,7520
69763,6,5,50,940,8,6.9,296.25,0.29625,19.88,20.71,4,10,7,810,839,901,11,7520
